Review_Text,Sentiment
"Overall hotel is very nice, only they should provide Free WiFi's facility with Room rate",3
"VERY FRIENDLY STAFF IN ALL AREAS, VERY GOOD INDIAN RESTAURANT DOWNSTAIRS...POOL IS GREAT ...ALSO A SHORT WALK AWAY IS SOME AWESOME CHAI WITH THE LOCALS",3
great,2
"Good Service by Staff but Parking wasn't available in Hotel. Had to find a parking outside.
Name of the Hotel is different, pictures are lot different.",1
The stay was good and the attendants are cooperative. we had nice stay for the value paid.,3
TOTAL MESS UP BY OYO,1
Mosquitoes in room and no TV. The big TV subscription expired and morning breakfast was very poor. No towel and blanket. I never suggest this hotel but front office executive is good and friendly. He gave me WiFi password. There are no good hotels near this room to have lunch and dinner.,1
Comfortable n spacious rooms.. Economical.. Good breakfast.. I would definitely visit again..,3
"Not at all satisfied. Worst possible service received. No towel and soap in bathroom. Management is bad as well. Not at all cooperative. Breakfast is bad. TV and air conditioner is not working. Overall, bad.",2
"If you are a traveller and want places to just crash after a tiresome exploring day, this is the best place to go. Very nice concept for backpackers. Good value for money and nice place to stay. Rooms were clean, awesome breakfast was included in the room tariff. Overall good experience! Thank you Oyo Rooms.",2
"Overall good stay, slightly away from main road but walkable Distance to Pondy bazaar, excellent food, good house keeping issue with hot water during peak hours. Surrounded by grocers and main road around 100meters",3
"Hi MMT lovers, This is a great deal I've got through MMT for this hotel. Place is ideal and location is heart. Simply very good hotel to stay with. Rooms are fantastic and very clean. Service is like star category. They extended few hours during our stay. Very gentle and kind.",3
"First of all ideal centrally located in the city, Very good ambience Well trained staff and good hospitality services for every body and every on from restaurant to room service. Clean property. Well maintained Very warm service from every single person personnel Would like to stay again while I be in Chennai and would recommend specially corporate",3
Very good. I used to stay regally this is city centre ease moment to all please good food very good reception clean rooms all staff are very close and friendly they allowing late checkout also they have a Vellat Parking also.,3
Good . .,3
"Nice hotel, good hospitality, clean rooms. Good experience, people welcomed in a good manner.. The service is at best. The atmosphere in hotel is as named Quality Inn. Well maintained and food is enjoyable. You get the best for the money spent. The food is good... Value for the money.",3
Good . .,3
"Though I stayed only for a night, I felt that most of the facilities in the room are now getting old and need replacement. For ex. The toilet closet was leaking all the time. The door latch was old and I nearly hurt my finger. Small small things which needs to be replaced/ repaired. I had stayed in this hotel for 3 months continuously around 12 years back and feel that all the utilities and fittings are the same.",3
"Good experience, people welcomed in a good manner.. The service is at best. The atmosphere in hotel is as named Quality Inn. :) Well maintained and food is enjoyable. You get the best for the money spent. And the location of the hotel is easy accessible to nearby stores.",3
This hotel is worth the money. Courteous staff. Economical. Reasonably good complimentary breakfast. It's located in the heart of Chennai namely T. Nagar. Bang opposite kamarajar's ( the former Chief Minister of Tamil Nadu memorial house.,3
It a nice hotel to stay in at a good location with nice rooms and a very courteous staff. Food quality is above average but at the same time breakfast buffet was just average. The rooms are clean and at this price it is definitely value for money. I would visit the hotel again.,3
"This was my first stay in this hotel during my recent trip to Chennai. The rooms are ultra spacious and clean, very good restaurants are located nearby, bathrooms are clean, the hotel is value for money if we get discount from travel websites or else other options are also available.",3
I would not recommend this hotel. Nothing is right toilet does not work and the bathroom is very small. Door not locking and the service is not up to the you have already paid. Lunch buffet was pathetic.,1
"I thought the Quality Inn Sabari is maintaining same quality as it was. It is disappointed. The bed-covers and pillows are smelly. Very bad to stay. Some bad odor was coming from the Pillows. :( I wouldn't recommend. However, the service is good. I will not stay there again.",2
"Nice people to stay with, tries to give best of services. Little old hotel, may need a renovation to do even better. Wi-Fi is not that fast and easy to connect. Must improve upon North Indian main course.",3
"I really enjoyed my stay, and the staff were very friendly!",3
Stay was great. Only that the breakfast was the same everyday and quite boring. The staff were very polite and humble and help came as soon as we asked. Would be good if regular customers were given a flexible time to check out as some flights depart in the night and hotel rigid check out time is 12 noon.,3
Overall the hotel facilities were good. Nice location and not far away from Airport.,3
"Booked for my visa interview at the US consulate.
Was not expecting much from the hotel at this price. But it was definitely not bad.
Staff are very courteous and helpful.
I am most happiest about the fact that they agreed to a late checkout for me no questions asked. I just had to tell the manager at the reception during my check in and he happily amended my reservation.
Thanks for a pleasant stay!",3
Great place to stay....feels like home.,3
"It's a value hotel, offering comfortable stay. I still feel that it's a little overpriced for the amenities and the quality of the room. Food is ok. I think the bathrooms can be spruced up a little more. I asked for a late check out which they offered me, so that was good.",2
"Clean and spacious room. Good and tasty breakfast as complimentary. Wifi is bit slow. Food???? Is ordered from outside. Service staff is very good and cooperative. Hotel???? Is situated at very convenient location, 4 min walk to 10 downing street a very prominent pub in T Nagar.",3
"Disillusioned by the photos online..very cramped
Shabby place",1
"The whole hotel is just one floor of the research park. Power kept going off and the wi-fi was flaky at best. Stay tried their best to help but there experience was not good especially considering there price. 

The room was small. Window was tiny and the room service was OK at best. 

The towels were not soft and they gave just one towel?!",2
It is a nice hotel located on the 11th floor of the Tech Park near IIT Madras. The rooms are small but functional. The staff are efficient. The food options in the cafeteria are a little disappointing.,3
A new experience . One can enjoy self-services. Near to beach also. Very good hotel staff.,3
Located on the 11th floor of Tech park. Its 'OK' kind of a hotel. The rooms are well kept. Food was good too. There are many options for food. It has a nice view of the city. The staff were hard working. Overall it's a good hotel. Stayed there for business purpose. Wouldn't mind staying there again. It is highly convenient for those who work in the Tech Park.,3
"Hi

Given the room rates. The hotel is a decent return for your money just for the location. It's proximity to ramanujan IT city is the big plus. The room and facilities are on par for a budget hotel. But definitely clean. The rooms are on the top floor so the lift takes a long time. The staff are friendly. Overall I rate as a 3.5 but only for biz travellers",2
"Food is not so great other than breakfast, centrally located so transport is no problem. Metro rail station very nearby and metro rail can be seen from the hotel. Laundry can spoil your clothes, once spoiled, they hesitate to compensate guests.",2
It was nice hotel which perfectly suits my pocket. Food was really an important thing that makes this hotel very famous. It is nicely built though some mistakes. Luxurious rooms and Air Conditioned makes it too cosy. I love the hotel and want to visit it again in my next holiday. Food was nice and room service was all upto expectation.,3
"Hotel looked quite ordinary and I should say hotel should improve its decoration and overall appearance because it was looking very basic and ordinary. Room was very good in space and it was well maintained had quite good facilities, all appliances were working fine. Room services was timely and food was quite good and very nicely prepared. Considering its good facilities it's a good hotel.",3
"I had a good to stay. It's very nice day I enjoyed and we made a birthday party with my girlfriend. Overall it's nice but need some more freedom. Anyways we enjoyed in Jan. If we get a chance to stay, we try to stay again there. The food is good and the room is also good. Nice safety to stay with your betterhalf and the pay is also reasonable. Front office is also nice. Overall, everything in the hotel is good.",2
I stayed here along with my family and its a good budget hotel located very near to bus terminus. We stayed for sightseeing and food tastes Ok in this hotel. As it is a budget hotel don't expect more from them but the standards of Tata Group are not lost in it. It is located in very convenient place from railway station and bus terminus.,2
"The Ginger Hotel at Chennai is located very near to the corporate hub and IT park. The rooms were clean and service was ok. Overall, I would rate this to be a decent budget hotel for the corporate people and without any hesitation must go for stay if need be.",3
The overall facilities provided by the hotel was good. The Services and the food rendered by the staff of the resort was upto the mark. The Hospitality towards customers is appreciable. The stay at Ginger has given given a better feel of Chennai and has put a thought of revisiting the same location over again.,3
You get what you pay for . Good value. Proximity to some it companies,3
"A good hotel and a little bit expensive for the facilities they claim so. Rooms are cramped and we get mugs and buckets to take bath only on request. Housekeeping needs to pay more attention on cleanliness and safety. Parking is not convenient either. Food is pathetic, and we had to go out for food each time.",2
"Stayed in this hotel in the month of Nov 2013. Rooms were neat and clean, well located, near to big software parks. Co-operative staffs, good modern facility like WiFi. Rooms are small. But food is good and is value for money. Rates are justified as per the location.",3
Very nice stay,3
Too far from town.,1
"Hotel was nice, the staff was excellent and the service was great, BUT there was heavy construction going in right next to the hotel building. The construction noise was annoying till late night and early morning.",2
Decent affordable and safe place if you need an inexpensive place to sleep.,2
"Good location , clean , insufficient staff, toilets ventilation is poor .",2
"The hotel is at a convenient location and the rooms are pretty spacious and comfortable, the staff is courteous too. But the rooms have a terrible cockroach infestation, they were in the cupboard, bathroom, on the bed and tables. When we informed the staff, they changed our room, but the new room wasn't any different. They definitely need to get pest control and fumigation done. The buffet breakfast spread is good, otherwise the food is average.",1
"We had a good stay at this hotel. We chose this hotel because it is at walking distance of train station Chennai Egmore. The area around the hotel is lifely. Inside the hotel it is quiet. The room was good and we liked the breakfast, although there were only a few continental options.",3
"A economical stay at heart of chennai Egmore. Food is good, but looks for me a bit expensive to the quantity and taste.",2
"Hotel was decent enough although room was disappointing compared with the lobby and restaurant area. The bar and staff in the basement was good and hotel was in a convenient location. We selected a different hotel when we came back to Chennai mainly because of the reception staff who didn't want to help us get some change for the tuk tuk when we arrived, or help us with onward transportation.",2
it was very comfortable an enjoyed.,3
The room allotted to me was neat and clean. The service provided was not much satisfactory. Complimentary breakfast was provided by the hotel. There were no activities organized by the hotel. The surrounding of the hotel was calm and peace. I would like to recommend this hotel to others.,2
"My experience about the hotel was good, I am travelling alone for business purpose. The room service is good, room are very clean and hygiene own restaurant too. The staff are good and it's behaviour with customer is very nice and they served free breakfast and news papaer also.",2
This hotel is located very near to the Chennai central and is easily accessible. The ambiance of the hotel is good and the rooms are clean. Although the service is good. They need some improvement on this area. The food is good. The reception area has to air conditioned centrally since the climate is hot.,3
"Its a very good hotel near to central station. There service food and everything is excellent, responsible travel desk front office. Very good hospitality in treating guests. Whenever I visit Chennai I used to stay in hotel due to the hospitality of the staff. Last five years continuously I am staying in this hotel only.",3
"Very clean, helpful staff, near the airport and good value for money. Nice breakfast served, a lot of security is installed for making sure of complete security of the visitors. Room service was prompt to attend to our needs and helped us pack our breakfast early morning when we were leaving. And the main thing is the location is very much convenient to commercial areas & the central railway station.",3
"Totally satisfied with the service provided by the staff. Talking about the food, it awesome especially the north Indian. It's situated in the central part of Chennai. It's cheap and affordable for average people. Staff are cooperative and well behaved with their customers. Rooms are neat and clean and service provided by the housekeeping is not too bad. Overall talking about hotel, I would recommend for travellers to opt this hotel for staying.",3
"Best for travelers due to the proximity to the Central Railway Station and the famous old Moore Market of the city. Breakfast (Complimentary - Buffet) was really worth going to the restaurant for. AC works but the rest of the room, spacious though, is budget class.",2
The destination of this hotel is very nice. The building is very wonderful. Actually I love that place and the room service was good. Bathroom are neat. When I was stayed in that hotel I loved those food. Surrounding location was good. I thank to all of us who served me.,3
small was very small. limited channels in tv of 40. no bearkfast.,1
Horrible,1
"My parents and aunt stayed for a couple of nights. The room was comfortable after they changed rooms due to rattling fans and broken ac!. The restaurant is a mixed one, so staunch vegetarians would want to eat out.",2
"Overall service is good. Awsome location Must visit.. .................................................gooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooood :-)!!!!!!!!??!????????????????,,,,,,,,,,,,,,,,,,,,,,,, ..........",3
"Stay is good, pleasant and food also not bad. Very near to central railway station.",3
"Since the advance reservations are made, checking in is swift and pleasant.Rooms are cozy but enough to relax after day sight seeing.a nice place to stay with family within budget limits.",3
"Clean, comfortable and convenient location",3
Average hotel. Preferred because of close proximity for shopping.,2
"Food was not good
Cleanliness should be improved
No linen in the bathroom
DTH quality was poor
Hotel ambience was dull.",1
Towels are not provided in the room for this kind of standard hotel. I have to call room service. The worst part is the towels are like rat bitten at the edges. Very poor.,2
good stay and good value,3
"Myself and my wife enjoyed our stay very well. As a matter of fact, we regularly visit Chennai in middle of Jan every year and we make it a point to stay in this hotel always. Good staff, good service and good location. .",3
It's a very good stay. Decent hotel. Busy location. Everything is good about the stay. It's a value for money in such a busy location. Walkable distance from Mambalam station. I strongly recommend this hotel.,3
"Location of the hotel was ideal for our business purpose. Room was also OK. However, there was always a lingering foul smell in the room particularly during the evening and night. In spite of giving complaint, it was not resolved. Service was okay, but required repeated calls. For calling the hotel as Grand, they have to revamp the AC services and other utilities in more specialised way. Other aspects have been graded appropriately as above.",3
"Booked a room for 3 guests and on arrival was given a double bedroom that is too small to put an extra bed anywhere. Hotel staff mentioned this is the size of their rooms and they will remove chairs and table to accommodate extra bed. Hotel manager finally offered a bigger room, if I'm willing to pay extra Rs. 1000. Room was clean though and housekeeping was good. But breakfast as usual was very poor.",3
Good location. Courteous staff. Value for money. Good food. Comfortable. Since it is located in the business area it is also convenient for people who do trading business. For religious trips also it is centrally located in the city of Chennai. The spacious reception lawn is also an attraction. Transportation from outside the hotel is convenient.,3
"BKR Grand it was a nice experience, staying in the bkr grand hotel. We were enjoyed in our family friends and relatives all the family members. The stay in hotel, food, facilities, cleanliness, value for money, the room and the location we liked and good enjoyment.",3
"Amenities and facilities are items or services hotels offer for their guests. Everything was very good. Nice experience to our family friends and relatives. In and out of the hotel are very good management, customer service, phone responses also good on the day.",3
"Room service, Reception Hospitality, Cleanliness is very poor. Morning Breakfast quality needs lot of improvement. Rooms are also not clean. Service is also below Average. Housekeeping Dept needs Lot of improvement. In Morning breakfast, some more variety items required.",1
"Amenities and facilities are items or services hotels offer for their guests. Everything was very good. Nice experience to our family friends and relatives. In and out of the hotel are very good management, customer service, phone responses also good on the day.",3
Good hotel at good location. Hotel is situated at famous shopping area in T Nagar. Room are good & clean. Morning breakfast is excellent. The property is well maintained. They have in house separate Veg. Restaurant. Travel desk is also available in lobby.,3
"I just stayed for one night.. I was not able to stay in the room as Bath room was too bad and very bad smell coming from the bathroom... Into the room... Booked for three and I never thought these will provide extra bed on floor.. Very cheap paid 3500, in that case I would have booked two rooms.. Not value for money at all. Only Service was good.",2
"The stay was pleasant, but the facilities that was mentioned in the website was not provided. The welcome breakfast was not given for the reason we came late, whereas it was not informed at the time of Check in about the time till which breakfast will be served. Wifi password was not given. On the whole the service was extremely poor.",2
"High priced small room size, smelly rooms. Good location. Looks great from outside but rooms are not good. Complimentary breakfast is only for a few items, charges for other items. Not good as per the price you pay for the room.",1
Wi-fi not smooth .. Cleaning may be improved. Also compliment breakfast must be added with some more variety .. Replacement of bed sheet must be atleast alternative days.,3
"At full price and including the taxes, the rates seem slightly high. Best USP are the Car Parking (Though Small and on high occupancy days, you may have problems, Restaurant and Bar). Ideal location for persons having work in T Nagar / Pondy bazaar. Did all my work walking while my car was safe in the parking lot. This area is heavily congested and walking or taking an Auto is best if possible.",3
"Hotel is very good & clean. Hotel person attention is satisfactory. Hotel location is on prime area. I enjoyed & value of money, preparation of foods are good. Over all services satisfied. We can also enjoy purchases by very near market.",3
Fair facilities,2
"During last Chennai floods, the hotel provided us with hot water, electricity (using own standby generator), WiFi (for most of the period) and good food. Many hotels in the surroundings did not provide such facilities during this period.
We are thankful to the hotel and the staff.",3
Really good hotel - convenient to easily go to the shops Restaurant was very good - amazing service. Also had a spa - which was enjoyable after a long day shopping!!,3
"Good location, otherwise the hotel needs some improvement. Broken taps and unavailability of WiFi made my stay unpleasant.",1
"Looking forward to stay again, worth staying here & may be too often with family members or for a business trip. Prime locality, easy accessibility & well connected to move around and wonderful design with very good interiors and good staff and had sweet memories",3
"Stay was pleasant, room is clean and adequate Bath fittings. Service needs to be improved as no food will be served to the room apart from breakfast. Situated in prime location, close proximity to main road. Best part of location is, Thalappakatti restaurant is situated in just around the corner.",3
Location is good neat to T Nagar where all major stores are there. Also hotel rooms are small but made up good. Breakfast is OK as they are not making there instead getting from outside. Otherwise Bali for money good hotel to stay for 1-2 day.,3
"We have stayed for 4 nights. Room service, ambience and breakfast is good. Location too is in heart of the city. The only drawback is they do not have restaurant. Rest of the things are excellent and I would like to suggest this hotel to my colleagues and friends.",3
Comfortable reconditioned rooms with shower chamber. Centrally located. Breakfast is average. Taxi and auto easily available. 10 km 1/2 hour drive from airport. T nagar market with major shopping malls is nearby. Krishna sweets. More outlet and Sarvana Bhawan are also closeby at walking distance.,3
For a single person it is Very nice. Located at very good place to access nearby T-nagar. Options in breakfast are from idli sambar to a variety. Staff from security to manager are all professional & that's great. Wi-Fi is good. Keep going. Value for money.,3
"Other aspects like location, cleanliness, services was OK.. In food quality and in Restaurant menu much more improvement is needed.. I was ordering for mix veg but at 9. 30 PM itself they told that it's sold out. And then I order for outside food..",3
Well located. Staff were OK. Breakfast was having less number of items. Service was fine. Need a little more cleanliness it is worth the amount for the location Enjoyed our stay there.,3
"When I was reach the hotel by 11. 30pm with stomach, but reception guy arrange me a wonderful food over there with in 20 minutes. Allocated room was very good",3
"Except for some of the basic amenities for which they charge (like toothbrush and paste, soap). This hotel is the best at this price. The room service was wonderful. AC at it's best. Cleanliness and room fresheners were optimum. Flexible policies. Even if you want to extend the stay by 1-2 hours, they accept it.",3
Room a little congested. Location is great. Staff and especially manager very helpful. Dinning area is very congested. Very limited in room dining options. Need to improve on that. Otherwise enjoyed the stay and location.,2
Amazing experience. Very clean room. Faster wifi. Wholesome breakfast. Friendly warm staff. Centrally located. You should try. The hotel feels brand new. Will stay there again. The fold was very good. The service was prompt. Gave a chance to order food from outside.,3
The staff was very friendly and helpful even though I arrived at midnight. I was able to order room service also which was excellent as I was very hungry after travelling. The room was comfortable and very clean. The gym was always staffed with a coach which was very helpful.,3
Good budget hotel in prime location of T nagar. Although room was very small but still manageable. Should have more space for breakfast in morning as it is really very tight. Overall experience is good.,3
"Worth for money, very neat and clean. As a business person thoroughly enjoyed the stay. Nice service and staff are moving very polite. Very close to all places and nice locality. Reasonable breakfast served. Well maintained hotel.",3
Overall okay,3
It was comfortable and value for money,2
"I stayed in this hotel for 2 nights. The room was good and clean. Internet was a bit slow but manageable. Bit far from TNagar shopping, but Auto and Taxis are readily available. Did not have time to try the food.",3
Just OK...too small bed size,2
"there are two of these hotels, and I went to the other location first, Google maps' fault :). the place is clean well maintained and will definitely stay again. Only issue is (if it matters) it's a little far from the airport. But, early next morning (I only stayed here for a night in transit) I booked Uber for approx 300 Rupees and it took about 30 minutes to get there. it will take much more time if later in day. I left at 7:00 am.",3
"We booked a deluxe room with king bed and gave a standard room with twin beds. We said to the guy it's not my problem. I choosed that hotel only because you have a king bed. After ten minutes, gave us a junior suite with a king bed. Talk when you don't have a good room.",3
"I had to stay overnight and close to the airport. The hotel's location was convenient. Getting taxis for local travel was very easy. The staff were courteous and helpful. However, the single room had no window, hence no natural lighting. Also, the hotel is right on the main road and the noise of the traffic kept me awake as I am a light sleeper.",3
We rravelles from pondycherry to get bcr flight on nex day. So ... The hotel is very nice and OYO .. Management super and room services and its very near 2 airport ... Very low cost and auper services ... The food have 2 buy But services 24 hours so no need 2 wry and .. 2 OYO,3
It was good experience with OYO rooms in Chennai. I have been using OYO in Chennai from last 20 days and it is a good experience. We getting prices reasonable and we have not going to faar to search for any hotel. With OYO services we got rooms and rooms also which matches with the ones shown on the website. Complimentary breakfast and wifi is super in all the OYO. Sometimes we may face communication issue but overall it is a good experience.,3
very happy with the service and the room is very homely. It was a pleasant stay. I would recommend.,3
Stay was good. We felt home atmosphere. People helped us in locating the places nearby. This is a very good hotel to for a short stay. Suggestion: Lift facilities would make the stay very comfortable. Rates are very reasonable.,3
"Very helpful staff, quick to book autos and taxis, gave good advice on good places to eat out in the local area - we only stayed for one night as the location was convenient to the airport - circa 15 mins by taxi. Overall it was good experience with OYO.",3
Location of the property is excellent but the rooms may be more appealing.,2
I Have stayed here for 2 days. Prompt service being provided. Staffs are good. Only issue is the breakfast is being provided from outside. Rooms are good. Staffs are also good for guiding us routes. Overall i have enjoyed the stay. There were some issues but after highlighting those it was rectified by OYO Customer Experience.,3
I Have stayed here for 3 days. Prompt service being provided. Staff are good. Only issue is the breakfast is being provided from outside. Rooms are good. Staff are also good for guiding us routes. Overall I have enjoyed the stay. There were some issues but after highlighting those it was rectified by OYO Customer Experience.,3
I booked with OYO for 2 days and my experience with the service provided by them is quite admirable. Just they need to choose hotels along with food facility. I can rate them 6-7 out of 10.,2
"It was really very good at low price. Very good appearance and high level furnisher. Good room service. Front office is also very good. Rooms are good, similar to what is shown in the website.",3
The price is too high for the type of room I have booked. And it seems they haven't received any notification from hotels.com regarding my stay. Breakfast was below average. But the hotel staffs were very nice and courteous. Hotel doesn't worth a price of 3500.,3
"hotel was excellent,I arrived at 7.30 a.m they had me into a room by 9.00 a.m check-in was at 12.00,after 17 hours on plane this was greatly appreciated.Very enjoyable stay.Highly recommend it.",3
Comfortable,3
"The room was clean. The staff was really nice to accommodate me and get everything I wanted. 
But I think the best part of this hotel is the restaurant connected to it. 
You have to try the chicken lolipops, crispy fried lamb, Hong Kong chicken fried rice, and the best dish by far, the honey chicken. 
I would stay at this hotel again for sure.",3
"Stay was good, although I was expecting few items available without having been asked, say bathroom essentials.
 newspaper didn't come the 3rd day of stay.. while the one from same day was removed from room ( May they thought I left... ugghh... miscommunication)
Who puts tv remote under the bed while cleaning....
Best thing was free WiFi n there restaurant.. . Nice food...",3
Not good,1
we reached hotel at 0930am they allow us early check in and free upgrade due to non availability of classic room.room was well maintained and clean linen.check in smooth staff was good and polite.,3
This hotel is situated in the middle of city with clean rooms and comfortable bed. Plenty of autos available in front of hotel. Decent breakfast spread and food in the restaurant is also delicious. Staffs were helping and courteous. The only problem I found was the evening traffic in front of hotel which makes it hard to cross the roads. Overall value for money.,3
"The staff was very friendly and helpful, for printouts and directions.",3
This was my first booking experience through Expedia and the check in was hassle free and we were guaranteed a room earlier than the actual check in time. We are thoroughly happy with the friendly staff. The toilets were a bit cramped but it was very well maintained.,3
The stay was fantastic with helpful staff members and very comfort stay at chennai...,3
"Nice hotel ,friendly staff central location.nice breakfast.Good Wifi.",3
The hotel is located fairly centrally with a short drive to anywhere. ( Approx 200 INR to the airport and a similar amount to George Town.) The staff will arrange taxis and explain to driver where he is to take you in Tamil (as most we encountered only spoke Tamil ) Alternatively you can tour around for 4 hours for about 800 INR.,3
"hotel staffs and the managers are very helpfull, restaurant attached to the hotel is very convenient",3
It was value for money hotel.,3
"Been to Chennai before and stayed in other hotels. So my review is as under- Rooms are clean but the ac and in-room mini fridge was not working efficiently. Single x 2 Cots have 10\"" mattresses which make sleeping difficult as beds give a sense of instability.",2
"This hotel is located at T-Nagar. Initially, it was difficult to locate the hotel as it is situated in by lanes, but I called the hotel and asked the driver to know the exact location. Hotel is neat and clean. Everything I found to be OK. The only suggestion is that the complimentary breakfast could be better and more variety can be provided.",3
The overall experience was good and the hotel is located in the city. The appearance of the hotel was pretty attractive. The staff were very professional and courteous. The room allotted was very good and maintained clean with all essential facilities. There was no delay during sign in and sign out process. I will recommend this hotel to other travellers.,3
"Everything seemed good. Hotel staffs were helpful.
I didn't get the TV working from second day onwards. It seemed they didn't pay the subscription fee. 
The breakfast is good. Bathrooms were not exceptional, but fairly maintened. Rooms were a bit small. 
Overall, a good hotel to stay.",3
The location of the hotel was good. The appearance of the hotel was good. There were no activities arranged by this hotel. I had visited this hotel for official purpose. The hotel was located nearby the city. The check in and checkout was not delayed. The behaviour of the staff's was good. The room was clean and spacious. The Wi-Fi facility was not provided in the hotel. The parking place was not available in the hotel.,2
"I had been to Chennai with my family and stayed in this hotel. The staff members in the hotel were helpful and quick in services. It was convenient to locate the hotel and it was close to the city. I ate food in the hotel and it was good in quality and taste. Overall, the destination and stay in the hotel was good, it was value for money and I will recommend this hotel to other travellers.",3
The hotel was good. The room was neat and clean. I was satisfied with this hotel stay. I had visited this hotel for official purpose. I would not suggest anything to this hotel. I would like to recommend this hotel for other travellers.,3
I had been to Pondicherry and stayed in this hotel. The staff members in the hotel were helpful and quick in services. There was no delay in check in and checkout. The staff members in the hotel were helpful and quick in services. The room allotted to me was spacious and it was well maintained with all required amenities in working condition. I ate food outside the hotel. There were no activities in the hotel.,3
I travelled to Chennai for official purpose in the month of December 2015 and stayed in this hotel. The location of the hotel was good. The appearance of the hotel was good. The check in and check out was done on time. The staff members were helpful and friendly in service. I ate food outside the hotel. There were no activities in the hotel.,3
"Good ambiance, and had a good experience Affordable and good food Good location and near Hotel was booked solid, but we got our reservation in just in time. . Thankfully they were able to switch us to new rooms as guests checked out. The breakfast was better than I remembered, with fresh berries and even granola. The staff was friendly and helpful throughout the stay. Thank you!",3
The hotel was very good and clean. Parking only lite difficult. Other than that everything was good. The break fast and dinner was suprb and the room service was good and then rate also k for the desired room. Really I enjoyed your facility of the room. And every thing was good.,3
very friendly and helpful staff,3
One night only was good and comfortable no complaints here,3
"Although the hotel was nice, clean and safe as well as a good location for shopping, the first night we were there we had to use our misquito net. Someone must have left the windows open at some point and the room was infested. The 2nd and 3rd nights were fine. Food at the restaurant was good however they do not cater for international guests when it came to breakfast. With that being said I would still recommend.",2
Experience was less than the high rating it receives. Staff helpfulness makes up for so much they were exceptional in their eagerness to help with anything they could.,2
"Great hotel with elegant rooms, great food, strong service and convenient location very close to Sipcot Information Technology park. My only disappointment was that there was no hot water in the sink or shower. Stayed for three days and on days one and two informed different hotel staff yet they were unable to resolve the issue by the end of my stay.",3
Property is good....but very small rooms..no such as a big lobby....but restaurant and pool is very good located breakfast is also good as far as a Taste of food is concerned as i m a pure NOTH INDAIN i wish it could be a better.....,2
two nights on through way good for my purposes ..... not much else to say,3
"Hotel and staff excellent, breakfest was sublime, but the location was really far away from the centre of Madras",3
"We had a great stay. Hotel is new and very clean. Great amenities. Food is ok.
Excellent staff! Everyone is really nice and accommodating, Kannan (he helped me with my luggages) is worth a mention, what a great and pleasant person!
Only negative note is that I booked for one night through Expedia and I decided to extend for an extra night and the price i got offered me at the hotel was 2000 rupees more than the one showed on Expedia.",3
Would recommend for others,3
really nice,3
"The room is very good, and the service is also very good. If the buffet can provide more choice, that will be perfect.",3
Functional. were at hotel during a very quire period so don't have experience of service during busy times.,3
Very nice hotel near SIPCOT IT park .Very convenient for people are vising TCS and other companies,3
"A very comfortable room, but lot of mosquitoes which creates a lot of disturbance...
The inroom dining menu is elaborate but the staff are not ready to take order as they clearly refuse to take any order....",2
Dirty bathroom.. Not cleaned properly. No bathroom mat.. No security in the night and mediocore breakfast. Room window knob was broken and I couldn't close the window properly. Access card didn't work late in the night and I had t go back to the lobby manager who was sleeping behind the desk.,1
Good for one night stay. Breakfast is not available with deluxe room. Cleanliness is OK. Area is very local but the access to the road is high. Street food is available near to the hotel which is good for tourists.,2
"Room Service is terribly slow. For 2 bottle of water had to wait 1hr 30 mins. Lastly, when the water came it was warm, I had asked for cold. Overall, it was not a great experience. Although, buffet breakfast was good. It's a costly hotel considering room service.",1
"Congested rooms, absolutely poor service even at the reception. Overall not worth the money and it was evident that management is negligent about their reputation. Not properly organized and made us wait for half an hour for room keys in spite of having booked in advance. Overall it was a bad experience.",1
"I choose this hotel because of cheap and decent stay, it is nearby the busiest market called T Nagar there you could get everything. Ambience was really nice. All staff are very kind natured. Food is also good and tasty not too much costly. I recommend to stay there.",3
"Best hotel for those who do shopping in Pondy Bazzar, T Nagar. Excellent restaurant for BBQ, quite place and all are at walkable distance. Easy way to exit T. Nagar and proceed to International Airport. This hotel is located center for mount road, Kodambakkam and Egmore.",3
"Happened to visit Chennai and booked a room in IRIS. The hotel is in a very congested place with poor locality. Reception itself made me upset, when I saw the room I was so disappointed that left it within 10 mins. Though the staff at reception were very courteous but rooms are pathetic.",1
Overall the stay was of great value for money. The location was perfect for my needs. I would recommend this hotel to anybody.,3
"Looking my need, the location of the hotel is idle. Tarrif is quite reasonable. Staff behavior is nice. I have recommended this hotel to my other colleagues who will visit Chennai. The only drawback I found with the hotel is that they do not have any pick & drop facilities.",3
Nonsense place recommended by make my trip fake ranking. This ranking or the marking for the facility's are all nonsense and done by them as per there comfort and make my trip is just another hell who just put anything on their website and as we trust them they just ruin our trust while talking of the terms and condition which no one ever read,1
"Decent facility good breakfast. Service & billing horrible. Check all the food articles before checking in as you are charged for not using as while checking in the contents were not checked . WiFi does not work, zero connectivity, they forget to put towels & napkins etc ... Than they forget to have room menu, etc ... Location and food only two good parts.",2
"The stay in the hotel was good. The service was very good. The hospitality as a whole is very good. Mainly breakfast and dinner was awesome and tasty. Service and caring towards the guest was really marvelous. Appearance and atmosphere was also nice, I liked it.",3
